date_time,elapsed_seconds,posix_timestamp,timestamp,distance,enhanced_speed,enhanced_altitude,position_lat,position_long,have_gps_data,have_hrm_data,have_stryd_data,hrm_vertical_oscillation,hrm_stance_time_percent,hrm_stance_time,hrm_vertical_ratio,hrm_stance_time_balance,hrm_step_length,hrm_heart_rate,hrm_cadence,hrm_fractional_cadence,hrm_cadence_sum,stryd_power,stryd_cadence,stryd_stance_time,stryd_vertical_oscillation,stryd_air_power,stryd_form_power,stryd_leg_spring_stiffness,activity_type,subject,lat_deg,long_deg,turn_rate,elevation_gpx,incline_pct_grade
2023-03-08T19:39:14Z,94,1678304354,1047238754,340.54,3.658,257.8,467322747,-1032262689,1,1,1,115,35.5,261,8.09,50.53,1372,157,82,0,82,187,81,244,8.375,6,59,6.875,1,V01,39.170539203627,-86.5232569728003,13.498063888278,239.600006103516,-2.63854926787874
2023-03-08T19:39:15Z,95,1678304355,1047238755,344.27,3.658,257.4,467322469,-1032262317,1,1,1,115,35.5,260,8.09,50.43,1368,160,82,0,82,190,82,246,8.25,6,59,6.75,1,V01,39.1705159019368,-86.5232257921213,12.8348600487172,239.600006103516,-1.73992673020199
2023-03-08T19:39:16Z,96,1678304356,1047238756,347.8,3.658,257.2,467322295,-1032261884,1,1,1,115,35.5,260,8,50.34,1363,159,82,0,82,193,82,246,8.25,6,58,6.75,1,V01,39.1705013174256,-86.5231894984814,10.0003018100664,239.399993896484,-1.64477448714407
2023-03-08T19:39:17Z,97,1678304357,1047238757,351.89,3.658,257,467322164,-1032261345,1,1,1,115,35.5,260,8,50.34,1359,159,82,0,82,196,82,246,8.375,6,58,6.875,1,V01,39.1704903371327,-86.5231443200244,7.03780507864,239.399993896484,-0.808456778622677
2023-03-08T19:39:18Z,98,1678304358,1047238758,356.14,3.658,256.8,467322111,-1032260762,1,1,1,115,35.5,260,8,50.43,1359,159,82,0,82,197,82,246,8.375,6,58,6.875,1,V01,39.1704858947241,-86.5230954535301,3.41182407992924,239.399993896484,-0.803907584530748
2023-03-08T19:39:19Z,99,1678304359,1047238759,361.18,3.667,256.6,467322089,-1032260062,1,1,1,112.2,35.25,256,8,50.43,1367,159,82,0.5,82.5,201,82,246,8.25,6,58,6.875,1,V01,39.1704840507055,-86.5230367802093,0.137660983242427,239.399993896484,0
2023-03-08T19:39:20Z,100,1678304360,1047238760,365.28,3.676,256.6,467322056,-1032259497,1,1,1,112.2,35.5,257,7.9,50.43,1388,158,82,0.5,82.5,201,83,246,8.375,6,58,6.875,1,V01,39.1704812846775,-86.5229894224575,1.0561289253336,239.399993896484,0
2023-03-08T19:39:21Z,101,1678304361,1047238761,369.15,3.676,256.4,467322030,-1032258962,1,1,1,112.2,35.5,257,7.81,50.43,1390,157,82,0.5,82.5,202,83,246,8.25,6,58,6.875,1,V01,39.1704791053827,-86.5229445792767,3.11045587992329,239.399993896484,0
2023-03-08T19:39:22Z,102,1678304362,1047238762,372.94,3.676,255.6,467322049,-1032258434,1,1,1,111.2,35.5,257,7.81,50.43,1390,157,82,0.5,82.5,201,83,246,8.25,6,58,7,1,V01,39.1704806979443,-86.522900322829,-0.79275018642571,239.399993896484,-0.823710659976062
2023-03-08T19:39:23Z,103,1678304363,1047238763,376.98,3.686,255.2,467322090,-1032257872,1,1,1,111.2,35.5,257,7.81,50.43,1396,158,82,0.5,82.5,201,83,246,8.125,6,58,7,1,V01,39.1704841345245,-86.5228532165343,-3.838800017024,239.399993896484,-1.658349487912
2023-03-08T19:39:24Z,104,1678304364,1047238764,381.23,3.686,254.8,467322010,-1032257296,1,1,1,111.2,35,254,7.81,50.34,1405,159,82,0.5,82.5,201,83,246,8.125,6,58,7,1,V01,39.1704774290021,-86.5228049367732,0.93069354348783,239.399993896484,-1.65491889319146
2023-03-08T19:39:25Z,105,1678304365,1047238765,385.46,3.695,254.4,467321998,-1032256710,1,1,1,111.2,35,254,7.81,50.21,1411,159,82,0.5,82.5,201,83,246,8.125,6,58,7,1,V01,39.1704764231738,-86.5227558188218,2.26344181000294,239.199996948242,-2.48340581426557
2023-03-08T19:39:26Z,106,1678304366,1047238766,389.4,3.704,254.2,467322008,-1032256166,1,1,1,112.2,35.25,256,7.81,50.12,1415,158,82,0.5,82.5,199,83,242,8.125,10,58,7,1,V01,39.1704772613641,-86.5227102212697,0.293477094259121,239,-3.36695199060922
2023-03-08T19:39:27Z,107,1678304367,1047238767,393.32,3.714,254,467321998,-1032255625,1,1,1,109.2,35.5,257,7.81,50.12,1415,159,82,0.5,82.5,199,83,244,8.125,10,58,7,1,V01,39.1704764231738,-86.5226648751746,0.978794878660561,239,-4.359197907585
2023-03-08T19:39:28Z,108,1678304368,1047238768,397.1,3.714,253.8,467322017,-1032255104,1,1,1,110.2,35.25,255,7.81,50.12,1415,159,83,0,83,198,83,244,8.125,10,58,7,1,V01,39.1704780157353,-86.5226212054601,1.01856227854271,238.800003051758,-3.56984851297551
2023-03-08T19:39:29Z,109,1678304369,1047238769,400.74,3.723,253.6,467322033,-1032254601,1,1,1,110.2,35.5,257,7.81,50.12,1415,158,83,0,83,198,83,244,8.125,10,58,7,1,V01,39.1704793568398,-86.5225790444882,0.0698961968703254,238.600006103516,-2.69665664501404
2023-03-08T19:39:30Z,110,1678304370,1047238770,404.17,3.723,253.4,467322060,-1032254128,1,1,1,110.2,35.75,258,7.59,50.03,1405,158,83,0,83,199,82,248,8.25,10,58,7,1,V01,39.1704816199536,-86.5225393980872,-2.15194463993729,238.399993896484,-2.70273019601633
2023-03-08T19:39:31Z,111,1678304371,1047238771,407.87,3.732,253,467322069,-1032253618,1,1,1,111.2,35.75,259,7.59,50.03,1405,158,82,0.5,82.5,200,82,248,8.25,10,58,7,1,V01,39.1704823743249,-86.522496650382,-3.25012617600075,238.399993896484,-1.80428125969075
2023-03-08T19:39:32Z,112,1678304372,1047238772,411.65,3.742,252.8,467322028,-1032253099,1,1,1,112.2,35.5,259,7.68,50.03,1403,159,82,0.5,82.5,200,82,248,8.25,10,58,7,1,V01,39.1704789377447,-86.5224531483056,-0.498445955481303,238.399993896484,-0.903805725401039
2023-03-08T19:39:33Z,113,1678304373,1047238773,415.52,3.742,252.8,467321988,-1032252566,1,1,1,113.2,35.25,257,7.68,50.03,1403,160,82,0.5,82.5,200,82,248,8.25,10,58,7,1,V01,39.1704755849835,-86.5224084727628,0.818145682498082,238.399993896484,0
2023-03-08T19:39:34Z,114,1678304374,1047238774,419.27,3.742,252.6,467321977,-1032252048,1,1,1,114.2,35.25,257,7.81,50.12,1412,161,82,0.5,82.5,202,82,246,8.25,12,58,7,1,V01,39.1704746629742,-86.5223650545054,-0.746540951244834,238.399993896484,0
2023-03-08T19:39:35Z,115,1678304375,1047238775,422.87,3.751,252.4,467321939,-1032251552,1,1,1,114.2,35.25,257,7.81,50.12,1412,161,82,0.5,82.5,204,82,246,8.25,13,58,7,1,V01,39.170471477851,-86.5223234802667,-1.2765460128348,238.399993896484,0
2023-03-08T19:39:36Z,116,1678304376,1047238776,426.77,3.751,252.4,467321900,-1032251017,1,1,1,115,35.75,261,7.81,50.12,1412,162,82,0,82,205,82,246,8.25,14,58,7,1,V01,39.1704682089089,-86.5222786370858,-1.09165550977272,238.399993896484,0
2023-03-08T19:39:37Z,117,1678304377,1047238777,430.4,3.751,252,467321843,-1032250521,1,1,1,114.2,36,262,7.81,50.12,1407,160,82,0,82,207,83,242,8.375,14,57,7.125,1,V01,39.1704634312242,-86.5222370628471,0.402841203220187,238.399993896484,-0.909490442210948
2023-03-08T19:39:38Z,118,1678304378,1047238778,434.01,3.742,251.6,467321788,-1032250027,1,1,1,114.2,36,263,7.81,50.12,1401,159,82,0,82,207,82,244,8.375,14,58,7.125,1,V01,39.1704588211775,-86.5221956562464,1.48015049108392,238.399993896484,-0.902513304342003
2023-03-08T19:39:39Z,119,1678304379,1047238779,437.59,3.742,251.2,467321765,-1032249533,1,1,1,114.2,36,263,7.81,50.12,1391,159,82,0,82,204,82,244,8.375,14,58,7.25,1,V01,39.1704568933399,-86.5221542496458,-0.00879691739101874,238.399993896484,-0.903736774704869
2023-03-08T19:39:40Z,120,1678304380,1047238780,441.26,3.742,251,467321727,-1032249028,1,1,1,113.2,35.75,261,8,50.12,1375,161,82,0,82,201,82,246,8.5,14,58,7.125,1,V01,39.1704537082167,-86.5221119210358,-0.86982945380459,238.199996948242,-0.904554266133819
2023-03-08T19:39:41Z,121,1678304381,1047238781,445.03,3.742,250.6,467321684,-1032248511,1,1,1,113.2,35.75,261,8,50.12,1367,161,82,0,82,198,82,246,8.375,14,58,7.125,1,V01,39.1704501039985,-86.5220685865974,0.791546612610095,238.199996948242,-0.901293142145955
2023-03-08T19:39:42Z,122,1678304382,1047238782,448.9,3.751,250.4,467321631,-1032247980,1,1,1,114.2,35.75,260,8,50.21,1371,158,82,0,82,196,82,246,8.25,14,58,7.125,1,V01,39.1704456615899,-86.5220240786927,3.52788854818013,238.199996948242,-0.790501771708251
2023-03-08T19:39:43Z,123,1678304383,1047238783,452.51,3.751,250.2,467321631,-1032247482,1,1,1,113.2,35.75,260,8,50.21,1371,158,82,0.5,82.5,196,82,246,8.375,14,58,7.125,1,V01,39.1704456615899,-86.5219823368159,3.55298960089549,238.199996948242,0
2023-03-08T19:39:44Z,124,1678304384,1047238784,456.2,3.751,250,467321663,-1032246974,1,1,1,113.2,36,263,8,50.21,1371,158,82,0,82,197,82,246,8.25,14,58,7.125,1,V01,39.1704483437988,-86.5219397567488,0.732241284284447,238.199996948242,0
2023-03-08T19:39:45Z,125,1678304385,1047238785,459.51,3.751,249.6,467321701,-1032246519,1,1,1,113.2,36.25,264,7.9,50.09,1387,160,82,0,82,201,82,246,8.25,14,58,7.125,1,V01,39.170451528922,-86.5219016190903,-1.84512831166805,238.199996948242,0
2023-03-08T19:39:46Z,126,1678304386,1047238786,462.89,3.751,249.2,467321716,-1032246051,1,1,1,112.2,36,264,7.81,50.09,1399,161,82,0,82,203,82,246,8.25,14,58,7.125,1,V01,39.1704527862074,-86.5218623917844,-1.84824175253309,238.199996948242,0.724889265103977
2023-03-08T19:39:47Z,127,1678304387,1047238787,466.59,3.751,248.8,467321709,-1032245538,1,1,1,112.2,36.25,266,7.81,50.09,1399,160,82,0,82,205,82,246,8.375,15,58,7.125,1,V01,39.1704521994742,-86.5218193926222,-0.327135106844958,238.199996948242,0.749613749033686
2023-03-08T19:39:48Z,128,1678304388,1047238788,469.95,3.751,248.6,467321709,-1032245073,1,1,1,112.2,36.25,266,8,50.09,1370,160,82,0,82,204,82,248,8.25,14,58,7,1,V01,39.1704521994742,-86.5217804167734,3.06993230883561,238.199996948242,0.737180052496084
2023-03-08T19:39:49Z,129,1678304389,1047238789,473.24,3.751,248.2,467321706,-1032244619,1,1,1,112.2,36.5,265,8,50.21,1348,159,82,0,82,202,82,248,8.375,14,58,7,1,V01,39.1704519480171,-86.5217423629339,7.84982433773944,238.199996948242,0.739633684327616
2023-03-08T19:39:50Z,130,1678304390,1047238790,476.49,3.751,248.2,467321798,-1032244186,1,1,1,112.2,36.5,265,8,50.21,1330,159,82,0,82,200,82,248,8.375,14,58,6.875,1,V01,39.1704596593678,-86.521706069294,6.7194640376188,238.399993896484,1.50153586814353
2023-03-08T19:39:51Z,131,1678304391,1047238791,479.19,3.742,248,467321920,-1032243848,1,1,1,111.2,36,262,8,50.21,1332,159,82,0.5,82.5,200,82,248,8.375,14,58,6.875,1,V01,39.1704698852895,-86.521677738462,3.29756531450414,238.399993896484,1.53731420166578
2023-03-08T19:39:52Z,132,1678304392,1047238792,483.33,3.742,248,467322098,-1032243323,1,1,1,111.2,36,262,8,50.21,1342,159,82,0,82,196,82,248,8.125,14,58,6.875,1,V01,39.1704848050768,-86.5216337334714,2.88167698158928,238.399993896484,1.56009810949079
2023-03-08T19:39:53Z,133,1678304393,1047238793,486.55,3.742,248,467322286,-1032242947,1,1,1,112.2,35.75,260,8.09,50.21,1341,159,82,0,82,197,82,248,8.25,14,58,6.875,1,V01,39.1705005630543,-86.5216022175162,-0.397337547337879,238.399993896484,1.56620655941049
2023-03-08T19:39:54Z,134,1678304394,1047238794,489.53,3.732,248.4,467322442,-1032242583,1,1,1,112.2,35.5,259,8.09,50.21,1341,158,82,0,82,196,82,248,8.25,14,57,6.875,1,V01,39.170513638823,-86.5215717073894,-3.57218431903332,238.600006103516,0.772546183975474
2023-03-08T19:39:55Z,135,1678304395,1047238795,492.61,3.732,248.8,467322579,-1032242196,1,1,1,112.2,35.5,259,8.09,50.09,1351,158,82,0,82,198,82,248,8.25,14,57,7,1,V01,39.17052512203,-86.5215392694249,-3.26378791257792,238.600006103516,0.747429772164612
2023-03-08T19:39:56Z,136,1678304396,1047238796,495.59,3.732,249.2,467322690,-1032241810,1,1,1,112.2,35.5,259,8.18,50,1351,159,82,0,82,199,82,248,8.25,14,57,7,1,V01,39.1705344259423,-86.5215069152795,-2.25225239925705,238.600006103516,0.758196387533169
2023-03-08T19:39:57Z,137,1678304397,1047238797,498.78,3.732,249.6,467322792,-1032241389,1,1,1,113.2,35,256,8.18,50,1349,160,82,0,82,199,82,248,8.25,14,57,7,1,V01,39.1705429754834,-86.521471627468,-1.93891494263752,238.600006103516,1.53084253835989
2023-03-08T19:39:58Z,138,1678304398,1047238798,502.38,3.732,250,467322902,-1032240912,1,1,1,113.2,35,256,8,50,1351,162,82,0,82,199,82,248,8.25,14,57,7,1,V01,39.1705521955766,-86.5214316457908,-2.75772861305661,238.600006103516,0.863917702990012
2023-03-08T19:39:59Z,139,1678304399,1047238799,505.95,3.723,250.4,467322977,-1032240429,1,1,1,112.2,35.25,258,8.09,50,1348,161,82,0,82,210,82,248,8.25,13,57,7,1,V01,39.1705584820038,-86.5213911611995,-1.7954466123995,238.600006103516,0.814319821833013
2023-03-08T19:40:00Z,140,1678304400,1047238800,509.71,3.723,250.6,467323038,-1032239915,1,1,1,112.2,35.5,260,8.09,50,1348,162,82,0,82,219,82,250,8.25,13,57,7,1,V01,39.1705635949647,-86.5213480782182,-0.587568038829446,238.600006103516,0.899671382106106
2023-03-08T19:40:01Z,141,1678304401,1047238801,512.68,3.723,250.8,467323095,-1032239510,1,1,1,112.2,35.5,259,8.09,50.09,1342,163,82,0,82,223,82,250,8.25,14,57,7,1,V01,39.1705683726493,-86.5213141315112,-0.706170349440208,238.800003051758,0.77880431558484
2023-03-08T19:40:02Z,142,1678304402,1047238802,517.17,3.714,251,467323156,-1032238894,1,1,1,111.2,35.25,255,8.09,50.09,1342,163,82,0,82,223,82,248,8.25,14,57,7,1,V01,39.1705734856102,-86.5212624989889,0.347848885248354,238.800003051758,0.910318380710914
2023-03-08T19:40:03Z,143,1678304403,1047238803,521.01,3.714,251,467323213,-1032238369,1,1,1,110.2,35,254,8,50.09,1322,163,82,0.5,82.5,223,82,248,8.25,14,57,7,1,V01,39.1705782632948,-86.5212184939983,0.374499059111533,238.800003051758,0.790189443864826
2023-03-08T19:40:04Z,144,1678304404,1047238804,524.46,3.714,251,467323283,-1032237901,1,1,1,105.2,35.25,252,7.9,50.09,1325,163,84,0,84,219,82,248,8.25,14,58,7,1,V01,39.1705841306269,-86.5211792666925,-0.885080882780505,238.800003051758,0
2023-03-08T19:40:05Z,145,1678304405,1047238805,527.92,3.658,250.8,467323323,-1032237426,1,1,1,107.2,35.25,252,8.09,50.31,1324,162,84,0,84,219,82,248,8.25,14,58,7,1,V01,39.1705874833881,-86.5211394526534,-0.748044293395926,238.800003051758,0
2023-03-08T19:40:06Z,146,1678304406,1047238806,531.55,3.564,250.8,467323377,-1032236928,1,1,1,107.2,35.25,252,8.18,50.31,1321,162,84,0,84,219,82,248,8.25,14,58,7,1,V01,39.1705920096157,-86.5210977107766,-0.087754459751867,238.800003051758,0
2023-03-08T19:40:07Z,147,1678304407,1047238807,535.02,3.527,250.8,467323411,-1032236451,1,1,1,111.2,35.25,256,8.18,50.31,1312,162,82,0.5,82.5,219,82,246,8.25,14,58,7,1,V01,39.1705948594627,-86.5210577290994,0.363096045931611,238.800003051758,0
2023-03-08T19:40:08Z,148,1678304408,1047238808,538.41,3.527,250.8,467323465,-1032235987,1,1,1,111.2,35.25,256,8.18,50.31,1294,161,82,0.5,82.5,220,82,246,8.25,14,58,7,1,V01,39.1705993856903,-86.5210188370696,0.0516571466729262,238.800003051758,0.722271391268284
2023-03-08T19:40:09Z,149,1678304409,1047238809,541.96,3.602,250.8,467323509,-1032235500,1,1,1,108.2,35.25,253,8.18,50.31,1294,162,83,0,83,220,82,244,8.25,12,58,7,1,V01,39.1706030737276,-86.5209780172022,0.995204313976646,238.800003051758,0.726733096810272
2023-03-08T19:40:10Z,150,1678304410,1047238810,545.43,3.639,250.8,467323557,-1032235022,1,1,1,108.2,35.25,253,8.09,50.31,1302,162,83,0,83,218,82,244,8.25,11,58,7,1,V01,39.1706070970411,-86.520937951706,3.23740136827134,238.800003051758,1.47762798849048
2023-03-08T19:40:11Z,151,1678304411,1047238811,548.86,3.667,251.2,467323639,-1032234560,1,1,1,108.2,35.25,253,8,50.21,1327,161,83,0,83,217,82,246,8.25,11,58,7,1,V01,39.1706139702015,-86.5208992273143,2.88779782117692,238.800003051758,2.24631540519117
2023-03-08T19:40:12Z,152,1678304412,1047238812,552.15,3.695,251.6,467323747,-1032234122,1,1,1,108.2,35.25,253,8,50.21,1339,162,83,0,83,217,82,246,8.25,11,58,7,1,V01,39.1706230226567,-86.5208625145793,2.15260311815538,239,2.25815146679173
2023-03-08T19:40:13Z,153,1678304413,1047238813,555.44,3.704,251.8,467323851,-1032233687,1,1,1,108.2,34.75,252,8,50.21,1336,163,82,0.5,82.5,216,82,246,8.25,10,58,7,1,V01,39.1706317398358,-86.5208260533014,1.73905320298388,239,3.0757518329789
2023-03-08T19:40:14Z,154,1678304414,1047238814,558.62,3.704,252.2,467323990,-1032233287,1,1,1,108.2,34.75,252,8,50.09,1334,161,82,0.5,82.5,211,82,246,8.25,11,58,7,1,V01,39.1706433906809,-86.5207925256895,-1.11895827136644,239.199996948242,3.13112740414016
2023-03-08T19:40:15Z,155,1678304415,1047238815,561.73,3.704,252.6,467324100,-1032232879,1,1,1,108.2,35.25,256,8,50.09,1334,162,83,0,83,210,83,248,8.125,11,57,7.125,1,V01,39.1706526107742,-86.5207583275254,-0.544258301577071,239.399993896484,3.98089171974522
2023-03-08T19:40:16Z,156,1678304416,1047238816,564.98,3.695,252.8,467324199,-1032232448,1,1,1,108.2,35.5,257,8,50.09,1334,163,83,0,83,208,83,248,8.125,12,57,7.25,1,V01,39.1706609088581,-86.5207222015236,2.42599502528038,239.399993896484,3.27199612170884
2023-03-08T19:40:17Z,157,1678304417,1047238817,567.97,3.695,253,467324332,-1032232072,1,1,1,108.2,35.25,257,8,50.09,1334,164,82,0.5,82.5,206,83,248,8.125,12,57,7.375,1,V01,39.1706720567891,-86.5206906855684,2.51465122086018,239.600006103516,3.98883127243719
2023-03-08T19:40:18Z,158,1678304418,1047238818,570.98,3.686,253.4,467324459,-1032231686,1,1,1,110.2,35.25,256,8,50.09,1334,164,82,0.5,82.5,206,83,248,8.125,12,57,7.375,1,V01,39.1706827018058,-86.520658331423,4.00234640179758,239.600006103516,3.9984006397441
2023-03-08T19:40:19Z,159,1678304419,1047238819,573.98,3.686,253.6,467324619,-1032231327,1,1,1,109.2,35,254,8.09,50.21,1331,165,82,0.5,82.5,207,83,248,8.125,12,57,7.25,1,V01,39.1706961128506,-86.5206282403913,0.855147273547753,239.800003051758,3.29490548499923
2023-03-08T19:40:20Z,160,1678304420,1047238820,576.6,3.667,254,467324790,-1032231032,1,1,1,109.2,35.25,255,8.09,50.21,1331,165,82,0.5,82.5,204,83,248,8,12,57,7.25,1,V01,39.1707104459047,-86.5206035137775,-2.53305975754191,239.800003051758,3.9904229848364
2023-03-08T19:40:21Z,161,1678304421,1047238821,580.51,3.658,254.4,467324952,-1032230534,1,1,1,109.2,35.25,255,8.09,50.21,1326,165,82,0.5,82.5,205,83,250,8.125,11,57,7.25,1,V01,39.1707240245875,-86.5205617719008,2.6936743105132,240,3.10674871055825
2023-03-08T19:40:22Z,162,1678304422,1047238822,583.63,3.63,254.6,467325136,-1032230166,1,1,1,109.2,35.5,260,8.09,50.21,1326,166,82,0,82,205,83,250,8.125,11,57,7.25,1,V01,39.1707394472889,-86.5205309264978,7.46683212382056,240.199996948242,3.0440935805508
2023-03-08T19:40:23Z,163,1678304423,1047238823,586.01,3.611,254.8,467325292,-1032229899,1,1,1,109.2,35.5,259,8.09,50.21,1326,166,82,0,82,207,82,250,8.125,11,57,7.25,1,V01,39.1707525230576,-86.5205085468169,10.419724769216,240.199996948242,2.57728026085293
2023-03-08T19:40:24Z,164,1678304424,1047238824,590.04,3.592,255,467325614,-1032229525,1,1,1,109.2,35.5,260,8.18,50.21,1304,165,82,0,82,207,82,250,8.125,11,57,7.25,1,V01,39.1707795127851,-86.5204771984998,12.9342698997277,240.399993896484,2.43799611835255
2023-03-08T19:40:25Z,165,1678304425,1047238825,593.72,3.574,255.2,467325972,-1032229308,1,1,1,111.2,35.25,259,8.28,50.21,1305,166,82,0,82,207,82,250,8.125,11,57,7.25,1,V01,39.1708095199978,-86.5204590097704,12.355914275005,240.399993896484,1.57292133890827
2023-03-08T19:40:26Z,166,1678304426,1047238826,597.26,3.555,255.4,467326333,-1032229152,1,1,1,112.2,34.75,255,8.28,50.21,1304,164,81,0.5,81.5,208,82,250,8.125,11,57,7.25,1,V01,39.1708397786675,-86.5204459340017,10.6714297827334,240.399993896484,0.768037435645882
2023-03-08T19:40:27Z,167,1678304427,1047238827,601.21,3.536,255.4,467326756,-1032229079,1,1,1,114.2,34.75,255,8.28,50.21,1304,165,82,0,82,206,82,250,8.125,11,57,7.125,1,V01,39.170875234117,-86.5204398152126,6.7541877076648,240.399993896484,0
2023-03-08T19:40:28Z,168,1678304428,1047238828,605.94,3.49,255.6,467327263,-1032229053,1,1,1,114.2,34.75,256,8.28,50.21,1304,164,82,0,82,206,82,250,8.25,11,57,7.125,1,V01,39.1709177303651,-86.5204376359178,0.973590966577559,240.399993896484,0
2023-03-08T19:40:29Z,169,1678304429,1047238829,609.67,3.48,255.8,467327664,-1032229035,1,1,1,112.2,34.75,255,8.28,50.21,1304,164,82,0,82,206,82,250,8.25,11,57,7.125,1,V01,39.170951341796,-86.5204361271753,-2.05862645991603,240.399993896484,0.757048474758707
2023-03-08T19:40:30Z,170,1678304430,1047238830,612.9,3.471,256.2,467328011,-1032228999,1,1,1,111.2,34.75,255,8.37,50.21,1296,164,82,0,82,206,82,250,8.25,11,57,7.125,1,V01,39.1709804269993,-86.5204331096902,0.608514197188591,240.399993896484,0.773442409246906
2023-03-08T19:40:31Z,171,1678304431,1047238831,616.14,3.471,256.6,467328359,-1032228951,1,1,1,112.2,34.5,253,8.37,50.21,1296,164,82,0,82,233,82,250,8.25,7,57,7.125,1,V01,39.1710095960216,-86.5204290863768,4.2932974896314,240.399993896484,0.946579304454567
2023-03-08T19:40:32Z,172,1678304432,1047238832,619.86,3.462,257,467328758,-1032228961,1,1,1,112.2,34.5,253,8.46,50.21,1287,163,82,0,82,231,82,248,8.25,9,57,7.125,1,V01,39.1710430398145,-86.5204299245671,3.74009323810835,240.399993896484,1.53908870824717
2023-03-08T19:40:33Z,173,1678304433,1047238833,623.68,3.462,257.4,467329170,-1032228975,1,1,1,112.2,34.75,253,8.46,50.21,1284,163,82,0,82,232,82,248,8.25,10,57,7.125,1,V01,39.1710775732547,-86.5204310980335,2.92641022313754,240.600006103516,2.32020921699778
2023-03-08T19:40:34Z,174,1678304434,1047238834,627.07,3.462,257.6,467329534,-1032229023,1,1,1,112.2,34.5,252,8.46,50.21,1284,164,82,0,82,232,82,246,8.25,11,57,7.125,1,V01,39.1711080833815,-86.5204351213469,-0.16932281161498,240.600006103516,2.70029749556987
2023-03-08T19:40:35Z,175,1678304435,1047238835,631.93,3.443,257.8,467330053,-1032229092,1,1,1,112.2,34.5,252,8.46,50.12,1281,164,82,0,82,234,82,246,8.25,13,57,7.125,1,V01,39.1711515854579,-86.52044090486,-6.05265210455112,240.800003051758,2.38760884805263
2023-03-08T19:40:36Z,176,1678304436,1047238836,635.53,3.443,258,467330440,-1032229090,1,1,1,112.2,34.75,254,8.46,50.12,1282,164,82,0,82,235,82,246,8.25,13,57,7.125,1,V01,39.1711840234224,-86.5204407372219,-6.3886799258228,241,1.87702438519181
2023-03-08T19:40:37Z,177,1678304437,1047238837,638.36,3.452,258,467330743,-1032229037,1,1,1,112.2,34.75,254,8.46,50.21,1282,164,82,0,82,236,82,246,8.375,13,58,7.25,1,V01,39.1712094205884,-86.5204362948133,1.51333624174507,241,1.66594709073043
2023-03-08T19:40:38Z,178,1678304438,1047238838,641.63,3.462,258.2,467331092,-1032228992,1,1,1,111.2,34.75,252,8.46,50.21,1281,165,82,0.5,82.5,236,82,246,8.375,13,58,7.25,1,V01,39.1712386734297,-86.520432522957,8.28759549911337,241,2.14053101935984
